Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Niger,NER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,612.29146743274,622.220696870819,666.69770576026,708.677283999776,689.307752704347,716.049193590822,693.152253802544,674.47235214688,658.106803496045,604.69911374969,605.94566290913,622.775655339562,574.467984203004,463.515631149378,490.321803036185,463.37437305458,453.390744006767,474.713134444273,523.284735584161,544.673203836025,517.362445248857,505.726447168962,499.323312098354,462.089094528726,373.449001217492,390.9120039739,404.041990062979,392.902706999162,407.962023620243,399.648321446144,382.508607095004,379.759573498437,343.533315341001,336.964747175757,338.612499036297,335.500624817812,334.86542067752,331.916169801476,353.438181621155,338.867789387946,322.168976800999,332.775256301965,330.567749122593,335.688117917374,323.989162951128,326.351045060205,332.730588892437,330.652802344213,349.025430291873,333.710111464238,348.15605909962,342.768641585786,368.964549085766,373.758989960297,386.748712968414,388.337270321319,392.171030264577,395.955519469424,..
Nigeria,NGA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.5769996643066,47.5050010681152,47.4480018615723,47.4080009460449,47.3629989624023,47.3129997253418,47.2919998168945,47.2620010375977,47.2389984130859,47.2080001831055,47.2270011901855,47.2270011901855,47.2330017089844,47.2999992370605,47.5379981994629,47.7529983520508,47.9930000305176,48.2630004882813,48.5579986572266,48.8730010986328,49.201000213623,49.5390014648438,49.8880004882813,50.2379989624023,50.3079986572266,50.3559989929199,50.326000213623,50.431999206543,50.5289993286133
Nigeria,NGA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.3679962158203,65.3099975585938,65.120002746582,64.8010025024414,64.4619979858398,64.1259994506836,63.8680000305176,63.6209983825684,63.3520011901855,63.1609992980957,62.8569984436035,62.8680000305176,62.8870010375977,62.7080001831055,61.8979988098145,61.7120018005371,61.5180015563965,61.318000793457,61.1110000610352,60.8940010070801,60.6669998168945,60.423999786377,60.1730003356934,59.9080009460449,59.8250007629395,59.7859992980957,59.9179992675781,59.8040008544922,59.6769981384277
Nigeria,NGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1367.60191021262,1342.70633473346,1369.07909336085,1455.48252026922,1495.35110941387,1535.19685774234,1438.65583182216,1186.11803408186,1145.82647843503,1391.59684033684,1700.2979327012,1897.83860571918,1915.96102771523,1970.64739760777,2135.06422219294,1969.16890906138,2086.2391697385,2146.44433150319,1962.06926983114,2033.14413458857,2058.95116955131,1740.74474961303,1580.63624882155,1372.71720187788,1323.50078168138,1366.29280212974,1331.99568062328,1338.99833690137,1399.88212609146,1389.96118718628,1514.09826948146,1481.33109309323,1511.34531035085,1443.98889692315,1382.87329477705,1347.8923813769,1369.93233351094,1375.5139565062,1376.30892695371,1350.22516809221,1382.89524847892,1428.40610453666,1606.35594300706,1681.18353826355,1790.29318596624,1856.92984364354,1918.70405025849,1992.04861066605,2071.20160474558,2178.89875887849,2291.36001310585,2349.29778300949,2383.97740700356,2475.94805612606,2563.09212386711,2562.52221561635,2455.91855879432,2412.20283480133,..
North Macedonia,MKD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.0719985961914,43.0699996948242,43.0460014343262,43.0229988098145,42.8030014038086,42.556999206543,42.4210014343262,41.7750015258789,41.1539993286133,40.560001373291,40.9249992370605,41.3120002746582,41.7220001220703,42.4679985046387,39.9440002441406,42.0390014648438,41.8540000915527,42.8699989318848,42.5929985046387,42.4589996337891,42.7890014648438,43.4379997253418,43.0139999389648,44.3779983520508,43.9249992370605,43.5379981994629,42.3530006408691,42.4620018005371,42.5470008850098
North Macedonia,MKD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.4960021972656,67.5429992675781,67.5350036621094,67.4929962158203,67.2679977416992,67.0139999389648,66.8489990234375,66.4380035400391,66.0469970703125,65.6839981079102,65.431999206543,65.1760025024414,64.943000793457,64.7600021362305,62.6139984130859,63.7820014953613,66.265998840332,66.1849975585938,67.6549987792969,68.5059967041016,68.6340026855469,67.6429977416992,67.3870010375977,67.2630004882813,67.9820022583008,67.6289978027344,67.7259979248047,67.5960006713867,67.4339981079102
North Macedonia,MKD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3853.89786345872,3621.39088671093,3391.53929579709,3145.54106070378,3093.86279129494,3056.98514987797,3083.5877477855,3112.10371316499,3197.3332868728,3315.7359167092,3448.81293076615,3329.89967000978,3369.5985810851,3436.94622646518,3591.27155814385,3755.02658007017,3942.42562212613,4192.93730808205,4418.26778057573,4398.77419875634,4542.90410449183,4645.51471911718,4620.64918326477,4751.88874096118,4920.20294414969,5105.4513417995,5246.08848570947,5253.77377459801,..
Northern Mariana Islands,MNP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21177.6963699064,21687.1321868638,21573.6309645434,19408.2782743879,18673.1323528986,18056.3172406104,16639.5812638344,14155.5399917153,14681.0230780538,13712.461635713,13803.6360639705,14052.6203742124,14468.9640430851,14865.3867882301,18989.2618331635,23711.4584544539,..
Norway,NOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.2130012512207,55.1889991760254,54.9850006103516,55.0800018310547,55.5820007324219,57.242000579834,58.4830017089844,59.8489990234375,61.1870002746582,61.1559982299805,61.2639999389648,61.5349998474121,62.390998840332,61.0120010375977,61.1730003356934,60.7140007019043,61.0299987792969,62.064998626709,63.2410011291504,62.6259994506836,61.7900009155273,61.6580009460449,61.5979995727539,61.568000793457,61.3489990234375,61.3310012817383,60.882999420166,60.8330001831055,60.798999786377
Norway,NOR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.2639999389648,68.9580001831055,68.9820022583008,68.4520034790039,68.8899993896484,69.3379974365234,70.6389999389648,72.2279968261719,72.8740005493164,72.4059982299805,72.8529968261719,72.4889984130859,72.0120010375977,70.8300018310547,70.4400024414063,70.2979965209961,70.4660034179688,70.8130035400391,71.6760025024414,70.3349990844727,69.6549987792969,68.7969970703125,69.0070037841797,68.4339981079102,68.0770034790039,68.427001953125,67.8280029296875,67.5970001220703,67.4000015258789
Norway,NOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,23183.5598319321,24443.0051328252,24929.7253771913,25678.4296773885,26761.903721266,27958.2592758807,28786.1596851937,30332.2400286403,30758.0681771042,31882.7805793501,32267.0796772023,33859.1272456848,35392.3020646333,36738.7310258983,37943.8849620522,39603.7065461184,41714.7332474735,43267.1257736753,44770.0210425353,46568.7273357677,48538.2440171048,49144.6261866468,49079.6904303182,50860.855160908,53787.1773092291,56604.382253573,58682.8270963667,59432.9304691737,58963.1354641758,59329.9163348716,60268.6579400941,61832.412957477,63673.9764919406,65097.0675668618,67999.7327106912,70457.6931024057,73626.1577612754,77097.8925778777,78651.5508844102,79687.5082442976,81709.6629402044,82992.5318600251,83732.9389438834,84008.961695493,86820.3413099937,88494.3643276994,89887.0195170362,91617.279152267,90917.5417553083,88259.9677198309,87770.2668443401,87481.1483489355,88689.4909577404,88538.6976513824,89274.9561404904,90104.0482597666,90316.9723439327,91218.6184273408,..
Oman,OMN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.0769996643066,20.4249992370605,20.7129993438721,20.9220008850098,21.1049995422363,21.3439998626709,21.5750007629395,22.0160007476807,22.5189990997314,23.0139999389648,23.5319995880127,23.8430004119873,24.1319999694824,24.4379997253418,24.8139991760254,25.2250003814697,26.0990009307861,26.9090003967285,27.6630001068115,28.2749996185303,28.7450008392334,29.1429996490479,29.621000289917,29.9570007324219,30.19700050354,30.4230003356934,30.2639999389648,30.1720008850098,30.05299949646
Oman,OMN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.7910003662109,80.9879989624023,81.1269989013672,81.3919982910156,81.7369995117188,81.947998046875,80.4860000610352,78.9779968261719,77.9710006713867,77.5130004882813,76.9909973144531,76.806999206543,77.0220031738281,77.3499984741211,77.4069976806641,77.4179992675781,77.0250015258789,77.3450012207031,78.0350036621094,79.3359985351563,80.9420013427734,82.3710021972656,83.4589996337891,84.8820037841797,86.302001953125,87.3679962158203,87.2119979858398,87.306999206543,87.7060012817383
Oman,OMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,2350.46227818065,2407.33575237578,3891.63745195479,6875.53847146998,8379.70890357336,9239.14520111796,9009.4636168434,9545.33508689298,7874.48592584247,8415.42107598477,9995.58455543611,11458.9473187916,10978.1434749506,10009.7151531207,9878.4824653269,9907.33953702573,10967.2388619199,11576.7262650807,12801.786222324,14210.5421119843,15472.9536577871,15148.1959414703,14097.1220708429,14419.3436802949,15531.1276123079,14903.1587676903,15127.1346951134,15659.7802145527,15894.1703922192,15923.713350174,16295.7347960108,16548.9730507851,17445.2272742139,17889.4747080799,17843.0357887836,18698.3997470458,19308.4206132352,18772.8003735174,17881.3147645156,17671.5750521154,17631.9396938635,18063.2519297007,18302.3193271216,19112.1970550978,19408.6340238052,19281.0008081038,17913.9316421432,18300.4145090803,17830.30899415,17167.050428818,16957.8542671642,16962.3487787348,16144.4072165264,..
Pakistan,PAK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.0139999389648,13.8330001831055,13.8219995498657,14.1879997253418,14.5710000991821,12.5050001144409,13.6099996566772,14.83899974823,15.173999786377,15.4879999160767,16.056999206543,15.9530000686646,16.0830001831055,16.9500007629395,17.8659992218018,19.3439998626709,20.9209995269775,21.1019992828369,21.5599994659424,22.8169994354248,21.7369995117188,22.0919990539551,22.3490009307861,22.6219997406006,22.9580001831055,23.9209995269775,24.7299995422363,24.9270000457764,25.121000289917
Pakistan,PAK,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.390998840332,84.3219985961914,84.3040008544922,83.0059967041016,83.375,83.2040023803711,83.3430023193359,83.4729995727539,83.1539993286133,83.4540023803711,83.7269973754883,83.5019989013672,83.2639999389648,83.3769989013672,83.4889984130859,84.0559997558594,84.6119995117188,83.859001159668,83.1630020141602,83.1740036010742,80.0510025024414,79.7470016479492,80.213996887207,80.6719970703125,80.1279983520508,81.161003112793,82.7539978027344,82.6989974975586,82.6370010375977
Pakistan,PAK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,304.710688002865,315.393750361316,321.598421393275,340.931666106231,357.542821550639,384.754332471872,396.535130180174,407.03328680603,424.965060539491,436.476675922436,473.077412575371,462.581075544987,453.790564359296,472.586230587409,475.653772828423,481.457461106774,491.381358204297,495.422932180038,518.85173093311,521.448743812859,556.310620208151,580.816735082026,598.403123811734,617.850018803619,627.819962296815,653.579820827227,667.497584699282,688.221872705657,717.945981370721,731.120726095542,741.801449833254,757.868863261143,794.620985629389,787.794111672404,796.630568686476,815.335937946488,833.747102628096,821.661818033268,822.443036749796,832.69779224729,848.631783053007,846.642373050929,855.498549835948,878.441519662912,923.923303987001,974.53729826756,1013.76537218231,1041.28938271582,1037.5751370942,1045.20792881873,1040.14226787636,1046.4935453695,1060.50137037536,1083.96700718836,1111.19596166823,1140.20627149045,1179.41401202313,1222.52390632114,..
Palau,PLW,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9194.42012250476,9689.48791095718,9985.95576209527,9601.03962059582,10013.399071994,10409.7116840924,10126.8474939005,10167.8653198818,9570.05577848826,8952.11237816546,8933.21934538349,9355.45888297311,9617.75724209246,9342.49343340334,9707.83966732112,10622.7650250863,10571.9290948132,10088.4203756128,..
Panama,PAN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.2470016479492,39.0559997558594,39.7360000610352,40.451000213623,41.4150009155273,42.7939987182617,43.2449989318848,43.6889991760254,43.9129981994629,44.1160011291504,44.8629989624023,45.5960006713867,46.3079986572266,46.8730010986328,47.1189994812012,47.951000213623,46.6189994812012,47.5009994506836,48.6310005187988,49.773998260498,49.1129989624023,46.6769981384277,48.423999786377,50.6580009460449,50.8569984436035,51.8170013427734,52.7779998779297,52.7999992370605,52.8209991455078
Panama,PAN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.7470016479492,78.556999206543,79.9280014038086,81.1940002441406,80.9660034179688,81.7460021972656,81.4029998779297,81.0449981689453,81.0719985961914,81.0550003051758,80.9449996948242,80.8259963989258,80.697998046875,80.7020034790039,81.3820037841797,81.1050033569336,80.7009963989258,80.911003112793,82.9100036621094,83.109001159668,82.640998840332,81.2350006103516,81.7979965209961,82.0319976806641,81.375,81.2900009155273,81.1660003662109,81.1849975585938,81.2040023803711
Panama,PAN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2139.54727862473,2303.95140812267,2420.60970257353,2549.99715643766,2584.86871939223,2739.33122215702,2861.7268025861,3017.34778282673,3135.95216580208,3304.34442519017,3434.69030028023,3659.43805604124,3720.69816100622,3812.58090693955,3800.50888873942,3764.55134434597,3728.40789342679,3673.96330665962,3933.94219484014,4011.76430321344,4428.48317963468,4722.85399912115,4860.82500846417,4537.28247085523,4556.14602467256,4676.0398494929,4737.6314326409,4552.08150595235,3859.30939533406,3837.18653577031,4061.47929863988,4352.14071759365,4612.5007156068,4764.95302822973,4801.18428809329,4786.23827658914,4880.64848212814,5091.12356271182,5355.32713507994,5454.84364799099,5493.5976119872,5419.03610400213,5435.02628893147,5557.86784046937,5865.59872041635,6172.39508664584,6584.98055469364,7241.95848866229,7814.38034120803,7772.00502181767,8080.83822506562,8838.45156101549,9535.18882953526,10019.4386034966,10350.3995548926,10763.8169913539,11116.7157902094,11524.095638465,..
Papua New Guinea,PNG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.9580001831055,70.6549987792969,70.1709976196289,69.5029983520508,69.3649978637695,69.6750030517578,69.4649963378906,69.8079986572266,70.1460037231445,70.2239990234375,70.5080032348633,70.677001953125,70.8499984741211,70.9209976196289,70.963996887207,70.8509979248047,70.890998840332,70.7289962768555,70.5830001831055,70.4469985961914,70.2399978637695,69.9029998779297,69.6549987792969,69.5029983520508,69.2389984130859,69.0530014038086,69.0329971313477,68.984001159668,68.9440002441406
Papua New Guinea,PNG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.0849990844727,73.6399993896484,72.9280014038086,71.9280014038086,71.7099990844727,72.1699981689453,71.8410034179688,72.3509979248047,72.8499984741211,72.9629974365234,73.3870010375977,73.6380004882813,73.8990020751953,74.0120010375977,74.0859985351563,73.9229965209961,73.9940032958984,73.7509994506836,73.5299987792969,73.3199996948242,72.9909973144531,72.4300003051758,72.0120010375977,71.754997253418,71.2900009155273,70.9550018310547,70.9199981689453,70.8290023803711,70.75
Papua New Guinea,PNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1135.8658940092,1181.81772285493,1231.49710743989,1254.92078170024,1333.15877337794,1437.2731482221,1485.68516277025,1509.3228672639,1536.70962951006,1622.69848534335,1753.78633211541,1817.42307740805,1871.465980627,1942.72956050119,1941.75451942137,1873.90508155832,1761.93492404704,1728.52822101735,1825.05518612899,1807.41268088045,1717.09262447494,1665.012142016,1624.64668651615,1630.90792649214,1581.11330033125,1600.73374820396,1632.35370368059,1634.83809538977,1640.13074613054,1576.50976040824,1490.94647029033,1592.68506175052,1768.27575627136,2038.17201723016,2105.22257765121,1984.05484691674,2082.9516587258,1950.18652326783,1828.35007659677,1814.50555787732,1724.2316835973,1678.77770774916,1634.31998897735,1628.46284772165,1631.83773637278,1693.275105483,1690.48167425389,1833.41592344652,1785.12512338118,1862.63205396808,2004.81811175089,1982.09332545212,2029.15190985013,2061.9072509843,2329.89087218397,2402.53624879668,2390.93159382792,2402.42131283887,..
Paraguay,PRY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.8009986877441,52.0820007324219,52.25,52.6459999084473,53.0870018005371,53.2519989013672,53.4129981994629,53.5740013122559,53.7360000610352,53.898998260498,54.0660018920898,54.2430000305176,54.423999786377,54.6080017089844,54.7949981689453,54.9869995117188,55.1790008544922,55.3849983215332,55.2000007629395,56.2700004577637,53.8650016784668,55.4249992370605,60.2919998168945,58.7350006103516,55.9770011901855,55.9290008544922,56.273998260498,56.5789985656738,56.890998840332
Paraguay,PRY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.5210037231445,85.4980010986328,85.3690032958984,85.3919982910156,85.4589996337891,85.447998046875,85.4209976196289,85.3899993896484,85.359001159668,85.3330001831055,85.3130035400391,85.3059997558594,85.3030014038086,85.3050003051758,85.3099975585938,85.3170013427734,85.3150024414063,85.3160018920898,85.6679992675781,85.5110015869141,83.7249984741211,82.7279968261719,84.1039962768555,83.5029983520508,82.7389984130859,82.8649978637695,83.9889984130859,83.8970031738281,83.8099975585938
Paraguay,PRY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1365.1269179254,1421.63131160998,1430.46157807606,1458.863015919,1480.63548395857,1530.85680397623,1520.36147715392,1615.84306033525,1644.93912945122,1678.24911543811,1727.38705396169,1779.00834390362,1852.1401275809,1940.79890508423,2053.70216394667,2141.40615920398,2245.74382254726,2440.92525418923,2664.23789523157,2901.63428373816,3153.68184753409,3347.30342108111,3207.13102336436,3020.65992207341,3016.98416895693,3064.06537276434,3126.00192424186,3269.82893401364,3368.83497707591,3506.27969343553,3555.69418713502,3586.57258507898,3557.45880281339,3643.34233314327,3746.90476033859,3910.38486969902,3882.35096308861,3957.958015862,3875.85037143399,3743.73199268609,3584.15552951489,3485.94309061021,3420.67164494072,3505.25842418871,3586.22473099205,3604.74822151427,3721.96584825011,3868.93155342622,4059.87102464312,3996.05632055319,4382.69044870854,4508.00501763425,4423.67886555154,4731.86381416996,4896.11283151971,4981.14916489521,5129.39166530542,5328.53035024806,..
Peru,PER,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.1349983215332,43.5009994506836,44.5839996337891,45.6889991760254,46.8240013122559,50.0830001831055,52.7779998779297,55.5320014953613,55.9090003967285,58.1529998779297,54.9869995117188,60.2050018310547,61.8959999084473,63.548999786377,65.1630020141602,66.7379989624023,68.3140029907227,69.8430023193359,70.1100006103516,70.5090026855469,72.0339965820313,71.3030014038086,71.1419982910156,70.6340026855469,69.6429977416992,68.0670013427734,68.5130004882813,68.9889984130859,69.4469985961914
Peru,PER,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74,74.0599975585938,75.3789978027344,76.568000793457,77.6600036621094,78.052001953125,78.8420028686523,79.568000793457,80.7850036621094,80.7109985351563,80.4879989624023,81.4580001831055,82.3000030517578,83.0999984741211,83.8649978637695,84.6019973754883,85.3249969482422,86.0100021362305,85.9349975585938,86.3840026855469,86.2730026245117,86.0579986572266,86.0169982910156,85.4400024414063,84.8669967651367,84.2239990234375,84.1849975585938,84.4509963989258,84.7040023803711
Peru,PER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2684.23958099069,2801.07316179947,2995.22985371425,3036.24848405876,3143.44213250047,3226.72142641959,3394.98508717029,3427.9590222808,3338.78147023155,3362.11576195726,3381.86401945662,3443.35032699934,3469.88223081163,3591.92383864059,3827.05749244201,3887.57551724358,3840.45706736493,3752.74385767525,3558.36473344799,3609.02125401794,3727.84387335803,3838.96266842568,3739.3728696409,3272.13086268385,3312.24996390254,3303.4877169947,3533.28886885193,3790.60271538984,3357.50254153294,2880.89100850666,2679.93479305847,2683.29267139028,2615.50888600084,2699.56253676093,2975.98055348597,3140.77218924514,3175.5356197658,3328.59547484019,3266.57326476182,3268.5109643701,3310.77999316433,3287.28577554605,3422.23834850696,3520.27532160776,3649.3720481147,3831.36485077707,4069.77709804109,4362.94899163223,4703.07992816355,4695.67516656722,5022.49319096369,5270.94874674316,5520.55916695969,5765.8871375688,5825.19849361496,5937.28535183218,6094.73824934176,6172.74160646291,..
Philippines,PHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.564998626709,46.8680000305176,47.0149993896484,47.2060012817383,47.1030006408691,47.1360015869141,47.0099983215332,46.9819984436035,47.1689987182617,47.201000213623,47.1059989929199,47.2820014953613,47.2599983215332,47.1360015869141,46.8429985046387,47.6879997253418,48.1080017089844,48.1959991455078,47.6469993591309,48.4039993286133,48.5950012207031,49.3470001220703,48.9490013122559,48.8730010986328,49.6389999389648,49.4049987792969,49.3950004577637,49.5769996643066,49.7560005187988
Philippines,PHL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.6839981079102,77.9339981079102,78.2750015258789,78.2310028076172,78.1419982910156,78.1169967651367,77.9290008544922,77.8270034790039,78.056999206543,77.8820037841797,77.838996887207,77.8300018310547,77.7239990234375,77.5749969482422,77.1019973754883,76.5960006713867,76.3430023193359,76.1350021362305,76.4960021972656,76.4710006713867,76.1289978027344,76.7409973144531,76.2300033569336,75.7529983520508,76.2819976806641,75.359001159668,75.1650009155273,75.1269989013672,75.0970001220703
